label	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26
-2.363296	-0.374246	-0.911418	-1.911065	-1.660538	0.937952	-2.213882	-2.063158	-2.376811	-1.486568	-0.448012	-2.065252	-1.306921	-1.096693	0.338200	0.368937	-0.757189	-1.394188	-1.641605	-0.990417	0.435599	0.695507	1.979927	0.983115	-1.651148	-2.376777
-0.703203	-0.084349	-0.764214	-0.992317	-1.471002	0.087179	-1.075510	-1.095312	-0.775335	-0.884839	0.059307	-1.095359	-1.002621	-0.984062	0.335159	2.551897	0.122400	0.717216	0.331914	-0.214113	-0.330019	-0.038862	0.281220	-0.713081	-0.191576	-0.768736
-1.044725	-0.091857	-0.674530	-0.979883	-1.129779	0.092771	-1.076481	-1.079018	-0.873370	-0.845238	0.061850	-1.076510	-1.009496	-0.987431	0.307272	2.427950	0.054374	0.710567	0.041436	-0.146072	-0.261093	-0.033293	0.440692	-0.634454	-0.273428	-0.877813
0.354264	-1.443781	-0.552966	-0.124154	0.124303	0.089714	0.080191	0.169762	-0.072602	-0.006748	-0.447193	0.173757	-0.080389	-0.083233	0.334459	0.366165	0.098787	-1.336107	0.335454	-0.585544	-0.019689	0.065013	0.515102	-1.882574	0.483329	-0.072599
0.418184	-0.088933	0.553945	0.648165	0.879549	0.089132	0.840115	0.745998	1.006091	0.894484	0.060299	0.738993	0.968740	0.915093	0.375595	-0.470126	0.561241	0.841621	0.503889	0.967846	0.420215	0.278806	-0.753152	-0.537967	0.325088	1.005089
0.205530	1.325974	2.358517	0.895686	0.337438	0.091255	0.552291	0.720504	0.143659	0.888974	-0.448357	0.714932	0.806737	0.760026	0.374773	-0.388770	0.498417	0.758709	0.503889	1.921919	0.425836	0.257257	-0.653695	0.923835	0.006521	0.140900
-0.781640	-0.426869	-0.486689	-1.004524	-1.173309	0.089108	-1.076131	-1.035304	-1.010614	-0.833572	-0.437238	-1.035049	-1.017387	-0.991810	0.264749	2.300355	0.029117	0.705434	0.386773	0.239553	-0.279436	-0.003753	-0.628219	-1.111428	-0.277773	-1.008925
-0.784614	-0.416980	-0.504040	-0.996774	-1.179414	0.094820	-1.075363	-1.028876	-0.877767	-0.929755	-0.441289	-1.026610	-1.040924	-0.994439	0.379021	3.382718	0.449547	0.709270	-0.174184	-0.814979	-0.358420	-0.083168	-0.756303	-1.169467	-0.301848	-0.874107
-0.979184	-0.432644	-0.508350	-0.978051	-1.107784	0.087664	-1.074231	-1.005512	-0.905483	-0.901043	-0.440643	-1.010220	-1.029127	-1.008314	0.346694	3.229791	0.372609	0.709205	-0.203947	-1.042117	-0.324108	-0.099880	-0.771059	-1.134496	-0.281845	-0.896736
-0.633121	-0.426327	-0.499067	-0.991760	-1.206062	0.091582	-1.073369	-1.021214	-0.916552	-0.883997	-0.438143	-1.019508	-1.016078	-0.988311	0.374267	3.134121	0.335543	0.708758	0.001193	-0.196409	-0.309020	-0.076877	-0.782388	-1.178769	-0.314610	-0.906831
0.255246	1.325215	2.359705	0.894632	0.221618	0.089071	0.550041	0.718948	0.155306	0.829800	-0.445038	0.716905	0.740392	0.728517	0.314186	-0.326501	0.502714	0.750778	0.503889	0.291202	0.386193	0.216099	-0.757483	0.933013	-0.005909	0.152392
0.443914	-2.069520	2.056612	-2.215013	-2.069749	0.939068	-1.735047	-2.040943	-1.706147	-1.577112	3.546243	-2.045979	-1.206835	-1.028247	0.312665	0.182822	-0.678429	-1.389423	-2.203217	-1.971335	0.429387	0.704950	1.945388	1.035949	-3.068208	-1.705950
0.346568	0.464440	-0.274826	0.423293	0.119047	0.090515	0.360067	0.374863	0.694183	0.227748	-0.924475	0.368537	0.419363	0.375049	0.120167	-0.226343	0.254565	0.741794	0.487203	-0.011460	0.198935	0.074935	-0.864747	0.308954	0.434604	0.696149
-0.277851	-0.090485	-0.787106	0.566091	0.936571	0.090466	0.749467	0.654260	0.866642	0.773477	0.054437	0.650783	0.955217	0.868839	0.311398	-0.525454	0.456974	0.834913	0.503889	0.493358	0.287091	0.198423	-0.809406	-0.634702	0.327954	0.866632
1.055974	0.198039	0.683661	1.150414	1.078785	0.089848	1.326065	1.247624	1.276888	1.693439	0.060773	1.239611	1.448320	1.500651	0.346948	-0.277985	0.992491	0.849538	0.503889	1.210629	0.553044	0.324812	-0.843269	-0.222217	0.373873	1.276873
1.198690	0.197824	0.613610	1.150400	1.149943	0.092649	1.324385	1.247821	1.358380	1.393028	0.057541	1.236940	1.425968	1.453267	0.302143	-0.337728	0.962032	0.847192	0.503889	0.441182	0.447433	0.223847	-0.871392	-0.222093	0.381414	1.358364
1.139622	0.196091	0.525313	1.151268	1.094421	0.094650	1.324370	1.249180	1.250258	1.381751	0.058445	1.239998	1.428870	1.475270	0.375919	-0.271353	0.995626	0.845557	0.503889	0.235764	0.497431	0.231353	-0.942012	-0.347722	0.432884	1.250243
1.132590	0.199952	0.581609	1.147569	1.115567	0.087447	1.325890	1.244203	1.364923	1.418046	0.058058	1.229069	1.428045	1.454837	0.340166	-0.336427	0.980278	0.846432	0.503889	0.369496	0.508377	0.257741	-0.929341	-0.311883	0.407904	1.364907
-1.701674	-0.372261	-0.750069	-1.751203	-1.481411	0.940717	-1.938952	-1.884274	-1.471438	-1.560261	-0.444952	-1.887186	-1.274195	-1.057317	0.320136	0.355426	-0.501937	-1.383634	-2.015299	-1.893762	0.372880	0.712698	1.980184	0.676047	-1.723707	-1.471416
1.115934	0.187321	0.786896	1.153652	1.180158	0.090466	1.325386	1.253705	1.291086	1.449221	0.056808	1.245933	1.477557	1.520404	0.430232	-0.282053	0.998848	0.854746	0.503889	0.390855	0.500390	0.247813	-0.912976	-0.297124	0.335706	1.291071
0.293651	-2.073093	1.931480	-2.223658	-2.098926	0.940535	-1.736954	-2.050075	-1.628681	-1.459346	3.550940	-2.053830	-1.228532	-1.037184	0.302143	0.079085	-0.707653	-1.388712	-2.151802	-1.536893	0.427020	0.777101	1.946054	1.200766	-2.992120	-1.628709
0.783321	-1.518241	-1.244356	0.184306	0.786564	0.088489	0.657373	0.531704	0.902685	0.543195	0.052024	0.528946	0.614558	0.569572	0.334784	-0.444518	0.279742	-1.304885	0.503889	0.969526	0.161954	0.127720	0.604010	-1.522424	0.723422	0.902675
0.443233	0.473500	0.324747	0.697454	0.197499	0.090005	0.752193	0.680081	1.213413	0.580592	-0.924216	0.676466	0.761378	0.760956	0.655178	0.199172	0.678711	0.765974	0.503889	0.037152	0.269044	0.136437	-0.788843	0.231815	0.422566	1.215036
0.274338	0.473174	0.375076	0.705018	0.344846	0.088246	0.749555	0.688614	1.228792	0.659211	-0.930853	0.684655	0.771165	0.758777	0.460338	0.030147	0.609536	0.763912	0.503889	0.281684	0.228513	0.114161	-0.846449	0.167698	0.403197	1.232580
1.018605	-1.226575	-0.656632	0.253360	0.838454	0.089277	0.562468	0.546695	0.307152	0.552528	0.558309	0.538670	0.428969	0.425742	0.347779	-0.156809	0.307395	1.099537	0.503889	-0.005203	0.187989	0.096001	0.561979	-1.403737	0.357247	0.307150
-0.016011	-0.090269	0.454069	0.500027	0.704960	0.087604	0.693346	0.580074	0.869633	0.636526	0.059221	0.577847	0.755802	0.717331	0.331297	-0.347126	0.459535	0.833547	0.503889	0.090454	0.242418	0.139585	-0.852856	-0.672898	0.392729	0.869623
0.573679	1.332722	-0.638561	0.827349	0.554726	-1.599376	0.563505	0.642584	0.440749	-0.090941	-0.931370	0.661125	-0.126582	-0.237430	-0.594396	-0.785692	-0.922539	0.643123	0.503889	1.512078	-1.338237	-1.455053	-0.728304	0.801552	0.604824	0.442202
-2.152585	-0.093264	-0.709989	-1.484571	-1.320834	0.937514	-1.786785	-1.644980	-1.565473	-1.273785	-0.444349	-1.649372	-0.976466	-0.769916	0.401970	0.069019	-0.474529	-1.379519	-1.868585	-1.300785	0.465776	0.745382	2.000109	0.516807	-1.898483	-1.565450
0.532794	-1.214015	-0.521838	0.170887	0.899035	0.089157	0.463411	0.451493	0.253419	0.390106	0.555077	0.450767	0.358764	0.353866	0.331489	-0.100887	0.264968	0.961521	0.503889	-0.481514	0.152191	0.098180	0.568005	-1.440572	0.272954	0.253417
0.357011	1.327886	-0.508849	0.902644	0.132540	0.092334	0.647379	0.728766	0.529233	0.690127	-0.696672	0.724925	0.775613	0.711273	0.023513	-0.561587	0.424535	0.751131	0.503889	0.646884	0.322001	0.189948	-0.726895	1.583488	0.659160	0.529744
0.306226	1.324096	-0.546312	0.904965	0.735986	0.090539	0.649689	0.730297	0.424697	0.648064	-0.696586	0.724631	0.793697	0.691640	-0.129624	-0.645889	0.419914	0.750733	0.503889	0.347680	0.323184	0.190433	-0.764814	1.542437	0.610467	0.421538
0.246354	1.318610	-0.597624	0.903553	0.744714	0.088162	0.647833	0.731063	0.500551	0.692720	-0.692492	0.726859	0.792749	0.691330	-0.109401	-0.649081	0.419993	0.748874	0.503889	0.828150	0.301587	0.113919	-0.828313	1.343885	0.558572	0.503693
-0.462919	1.324276	-1.401022	0.636584	0.225978	0.091048	0.359519	0.430333	0.436197	0.491410	-0.932577	0.429678	0.621499	0.559326	0.302072	-0.265035	0.361882	0.751747	0.503889	0.343984	0.134736	0.094548	-0.800286	0.374435	0.540049	0.437408
-0.098341	0.187104	-0.012859	-0.389608	-0.990567	-1.951974	-0.786831	-0.476319	-1.280392	-1.377616	-0.932921	-0.439880	-1.957106	-2.092330	-1.971887	-0.655292	-2.389723	0.526748	0.503889	1.226759	-2.289351	-2.020660	-0.707817	0.486546	0.099685	-1.284330
1.050437	-1.089784	-0.380300	0.387588	1.035869	0.092103	0.655839	0.667948	0.307006	0.551102	0.555766	0.661206	0.565880	0.526567	0.299791	-0.188140	0.380372	0.798130	0.503889	-0.329667	0.260761	0.138858	0.547480	-1.261117	0.207272	0.307004
0.457424	0.611301	0.363029	0.572436	0.957502	0.089314	0.474633	0.512076	0.370084	0.441762	-0.445469	0.509542	0.470715	0.446934	0.252453	-0.195961	0.351234	0.748815	0.503889	0.265571	0.208994	0.144185	-0.726419	0.463108	0.516304	0.373366
0.092808	1.324385	-0.555531	0.997572	0.405162	0.090587	0.646868	0.834811	0.235746	0.732191	-0.697663	0.825385	0.811365	0.759837	0.319508	-0.332045	0.495281	0.750500	0.503889	0.420873	0.379685	0.168399	-0.724820	1.464926	0.506591	0.237883
-1.870536	-1.802557	0.162383	-2.056336	-1.747313	0.937721	-2.033786	-1.920333	-1.749260	-1.611528	-0.439393	-1.921526	-1.369653	-1.169828	0.288641	-0.373228	-0.894470	-1.361053	-2.539743	-1.588518	0.245968	0.681948	1.990542	-1.184474	-1.792132	-1.748614
-2.218193	-1.789926	-0.100062	-2.055489	-1.956165	0.936702	-2.029943	-1.922086	-1.791623	-1.634148	-0.436118	-1.918393	-1.386382	-1.183883	0.237237	-0.167155	-0.848076	-1.361053	-1.353925	-1.578191	0.335018	0.682674	1.984525	-0.857314	-1.663607	-1.791597
-0.723657	-0.426003	-0.361403	-0.935629	-0.906679	0.088963	-0.981458	-0.957673	-0.696273	-0.927097	-0.435514	-0.951914	-0.938874	-0.922304	0.325022	2.562664	0.101428	0.702526	0.479548	-0.137214	-0.374396	-0.085594	-0.587121	-0.898115	-0.053366	-0.700365
0.582577	1.326839	-0.677810	0.830966	0.617099	-1.597968	0.563110	0.647987	0.429740	-0.209225	-0.930422	0.661737	-0.172358	-0.284693	-0.673747	-0.806357	-0.970497	0.640992	0.503889	0.431734	-1.370182	-1.539310	-0.820231	0.943307	0.611401	0.426116
-0.437316	1.052752	0.581835	0.729184	1.163493	0.090854	1.039256	0.592436	1.863481	0.971612	0.804599	0.593088	1.305540	1.208932	0.336497	-0.413608	0.775460	0.855803	0.503889	0.048497	0.337089	0.197212	-0.937357	-0.452395	0.266045	1.863458
-0.609644	1.037557	0.565993	0.729452	1.188981	0.084948	1.040484	0.595973	1.850990	0.959167	0.804427	0.593344	1.318115	1.220308	0.316467	-0.393404	0.801713	0.855133	0.503889	0.053686	0.371697	0.168399	-0.963290	-0.495056	0.275307	1.850967
-0.277546	0.758307	-1.004282	0.442141	-0.307951	0.088343	0.118414	0.334520	-0.183949	0.446817	-0.439350	0.335246	0.274676	0.288299	0.357216	0.170546	0.240946	0.740308	0.503889	0.844745	0.191243	0.176631	-0.764424	0.294692	0.348890	-0.179496
0.344292	1.475541	-1.025014	0.648399	0.202387	0.934071	0.838514	0.411551	0.825589	0.936547	2.543111	0.398427	1.017067	1.080796	0.351763	-0.106957	1.253684	-1.205927	0.476799	-0.099113	1.432273	1.145859	0.305259	1.857195	2.312545	0.825193
-0.306560	1.471607	-0.258920	0.896658	0.588724	0.945470	0.837996	0.690713	0.026632	1.138117	2.544576	0.673278	1.346214	1.310877	0.316588	-0.413261	1.193012	-1.211816	0.500059	0.494562	1.464520	1.176610	0.253774	1.814658	1.707815	0.026409
0.450708	1.315831	-0.747241	0.828252	0.229422	-1.599279	0.561320	0.646999	0.452628	0.123074	-0.932663	0.670050	-0.087387	-0.212178	-0.579698	-0.695146	-0.917502	0.644446	0.503889	1.344139	-1.349183	-1.464254	-0.770174	0.943183	0.686162	0.448814
0.695056	-1.436021	-0.455744	-0.131002	0.139872	0.089920	0.086547	0.160458	0.058667	-0.053218	-0.448529	0.157349	-0.126515	-0.128237	0.339852	0.413105	0.107290	-1.335024	0.474888	0.424239	-0.056966	0.009080	0.533790	-1.839414	0.471080	0.058668
1.122080	-0.512048	-0.216669	0.289553	0.787932	0.091133	0.742958	0.433995	1.237163	0.549158	0.558223	0.434015	0.406257	0.407868	0.345367	-0.050227	0.514761	0.812546	0.503889	0.196429	0.217277	0.190191	0.694451	-0.830277	0.499199	1.236864
0.053279	-0.086406	0.120873	0.495329	0.671744	0.090393	0.692309	0.574024	0.849891	0.724932	0.064737	0.575806	0.744118	0.719330	0.314054	-0.352075	0.467377	0.829864	0.503889	0.342698	0.306617	0.227963	-0.796764	-0.554586	0.450141	0.849882
0.374757	-2.070061	1.873060	-2.352907	-2.405008	0.941917	-1.738386	-2.195679	-1.286375	-1.590075	3.051163	-2.194561	-1.520628	-1.261017	0.318686	0.777115	-0.596540	-1.383330	-1.808705	-0.873216	0.416961	0.828917	1.904813	1.408250	-0.661115	-1.286356
0.104695	0.770145	-0.855265	0.260931	0.324935	0.091557	0.214029	0.128129	0.675820	0.247127	-0.440815	0.129812	0.151516	0.148977	0.134997	-0.131690	0.240530	0.755802	0.503889	0.339508	0.119057	0.114403	-0.777761	0.242726	0.375139	0.677348
0.534754	-0.260301	0.136989	0.471659	0.159849	0.088744	0.838595	0.584131	1.373268	0.521093	0.050947	0.571836	0.720581	0.679014	0.399619	-0.029495	0.587574	0.784833	0.503889	-0.111199	0.319042	0.136195	-0.873077	-0.386417	0.844193	1.372804
0.121893	0.479852	0.296320	0.693878	0.254937	0.093207	0.752967	0.675956	1.200904	0.659989	-0.933482	0.673489	0.736418	0.728587	0.349614	-0.158947	0.574450	0.766665	0.503889	-0.114657	0.252477	0.134984	-0.820469	0.101222	0.473584	1.199373
0.714834	0.462166	0.358172	0.701615	0.266704	0.091788	0.752916	0.686879	1.159214	0.580787	-0.934947	0.678252	0.740211	0.709514	0.383400	-0.038719	0.592861	0.764170	0.503889	-0.033782	0.236501	0.148302	-0.838662	0.269887	0.443082	1.162950
0.516842	-0.041472	1.091933	0.529862	0.230262	0.094007	0.933056	0.603617	1.663013	0.654545	0.045043	0.603617	0.745721	0.731266	0.361717	0.026074	0.675081	0.788202	0.503889	0.450955	0.345964	0.237649	-0.702162	0.007092	0.771060	1.659467
0.736434	-0.026204	1.052516	0.530228	0.333853	0.090091	0.934487	0.600901	1.618452	0.850346	0.049740	0.609772	0.774778	0.792275	0.568914	0.294173	0.754580	0.790641	0.503889	0.619478	0.330284	0.236680	-0.717851	-0.007292	0.779871	1.615320
1.060553	-0.031257	1.113453	0.530069	0.139599	0.087179	0.934320	0.600592	1.695152	0.627907	0.049050	0.597095	0.738485	0.725828	0.426431	0.012603	0.684659	0.790626	0.503889	-0.003714	0.237980	0.188496	-0.767556	-0.045863	0.796947	1.697329
0.941104	-0.046813	1.133548	0.525578	0.113441	0.094055	0.932026	0.599906	1.701091	0.613453	0.049783	0.595572	0.762858	0.720520	0.371226	-0.060085	0.667568	0.790095	0.503889	0.019873	0.251294	0.184622	-0.776295	-0.088772	0.747982	1.698811
0.310577	0.191941	-0.729527	1.305984	1.323004	0.087713	1.192849	1.423451	0.463206	1.582348	0.059609	1.409013	1.640386	1.738169	0.408499	-0.214168	0.971855	0.833442	0.503889	0.058634	0.610734	0.291639	0.389141	-0.330610	0.142287	0.463857
0.832379	-0.042085	1.173234	0.531420	0.132530	0.092794	0.933560	0.604402	1.717479	0.558945	0.048964	0.593607	0.750880	0.712013	0.335098	-0.117096	0.659231	0.790353	0.503889	-0.108512	0.301883	0.172031	-0.804818	-0.140365	0.817100	1.716933
0.462934	1.035535	0.625600	0.833019	-0.224988	0.089096	0.552875	0.711520	0.141306	0.750080	-0.445383	0.702649	0.675990	0.675765	0.502112	-0.141722	0.508160	0.756771	0.503889	0.417122	0.348923	0.205929	-0.789252	0.770673	0.501040	0.142245
0.099275	-0.102071	-0.605535	0.507688	0.943932	0.089363	0.750461	0.590916	0.940875	0.887224	0.552836	0.585717	0.925335	0.841838	0.312979	-0.466445	0.445091	0.833203	0.503889	1.212241	0.306912	0.260162	-0.735692	-0.457231	0.336854	0.941649
1.418958	0.608774	1.443416	0.712354	-0.119208	-2.973339	0.262984	0.669134	-0.804007	-0.968060	-0.930594	0.710775	-1.299278	-1.699995	-3.404441	-2.101211	-2.648527	0.517564	0.503889	1.386495	-2.723640	-2.856473	-0.681446	1.330863	0.000909	-0.809908
0.643661	1.337162	2.245095	1.096916	0.359547	0.089642	0.741987	0.944449	0.239841	1.293410	-0.451158	0.944470	0.968200	0.967785	0.328509	-0.228341	0.661376	0.763107	0.503889	1.280748	0.471101	0.293819	-0.688900	1.228547	0.030174	0.242004
-2.022604	-1.793454	0.070391	-2.052209	-1.655197	0.940438	-2.032149	-1.917653	-1.739432	-1.612629	-0.434609	-1.912607	-1.349852	-1.148576	0.310445	-0.188908	-0.829586	-1.361053	-2.656333	-1.758691	0.265198	0.605434	1.986077	-1.226889	-1.875583	-1.741157
-1.958591	-0.384893	-0.669437	-1.826009	-1.490177	0.940390	-2.035313	-1.965455	-1.581491	-1.728581	-0.442453	-1.972574	-1.309833	-1.097813	0.316588	0.296350	-0.616437	-1.388315	-2.729534	-2.602998	0.322592	0.671294	1.983592	0.432723	-1.624328	-1.581468
-1.975329	-0.379768	-0.700260	-1.860087	-1.551616	0.941699	-2.035875	-2.004798	-1.475162	-1.541594	-0.447667	-2.007114	-1.325717	-1.105630	0.284394	-0.097486	-0.704108	-1.386744	-2.072455	-0.899687	0.354242	0.663303	1.978108	0.435576	-1.690731	-1.475140
0.932748	-1.363042	-0.130722	-0.176158	-0.024818	0.090538	0.083494	0.094219	0.210634	-0.101699	-0.445297	0.094985	-0.159252	-0.172682	0.351580	0.544981	0.144600	-1.332783	0.460297	-0.463756	-0.061107	0.014407	0.541130	-1.730525	0.522762	0.210633
0.013030	-1.364269	0.007651	-0.204079	-0.053447	0.090247	0.082712	0.063180	0.317704	0.023780	-0.445728	0.063878	-0.166013	-0.190246	0.312412	0.479127	0.157565	-1.330243	0.500288	0.251163	-0.025606	0.075420	0.577839	-1.683276	0.471833	0.317702
0.984248	-1.088738	-0.300093	0.401662	1.056251	0.089314	0.654721	0.683587	0.391515	0.744441	0.555896	0.673927	0.554500	0.515321	0.310891	-0.223465	0.389040	0.799706	0.503889	0.021904	0.252477	0.150965	0.563721	-1.276496	0.228119	0.391590
0.978650	-1.081374	-0.325355	0.393961	1.077265	0.087228	0.656380	0.673221	0.273143	0.639118	0.555508	0.665014	0.547672	0.521379	0.289523	-0.195748	0.383264	0.799944	0.503889	-0.175811	0.283541	0.141280	0.542272	-1.262233	0.229718	0.273624
0.434307	0.178947	0.978444	0.084459	-0.433708	-1.953211	-0.311065	0.055963	-1.125934	-1.084465	-0.930594	0.078221	-1.477403	-1.689059	-2.896567	-1.780418	-2.333671	0.552052	0.503889	0.688257	-2.051497	-1.947778	-0.695517	0.907216	0.070602	-1.119822
-0.161939	0.760039	-0.940901	0.140596	-0.173467	0.089897	0.083954	-0.005676	0.494128	0.141416	-0.437453	-0.002486	0.048584	0.050401	0.306391	0.136724	0.263067	0.749227	0.503889	0.913207	0.125269	0.091643	-0.745288	0.119205	0.421873	0.496426
0.137535	0.761591	-0.787053	0.136098	-0.214750	0.091230	0.081178	-0.009869	0.487896	0.176740	-0.438531	-0.008428	0.044668	0.032397	0.379974	0.223657	0.253740	0.749566	0.503889	1.091079	0.088880	0.101086	-0.715328	0.087332	0.432402	0.486883
-0.056044	0.765561	-0.946089	0.135520	-0.198756	0.088683	0.080097	-0.011771	0.481654	0.105833	-0.438359	-0.010338	0.020533	0.054280	0.307019	0.122865	0.245237	0.749392	0.503889	0.519546	0.179705	0.144428	-0.816727	0.093533	0.368924	0.484115
0.542993	-0.235289	0.256540	0.478031	0.332673	0.090939	0.837813	0.586440	1.405976	0.499705	0.050602	0.582827	0.713943	0.672017	0.351641	-0.091696	0.592036	0.781419	0.503889	-0.059029	0.256619	0.144670	-0.790756	-0.440736	0.833725	1.409131
0.519882	1.330917	-0.663513	0.919646	0.305355	-1.259232	0.648928	0.745962	0.508974	0.197221	-0.933482	0.759302	0.142507	0.043963	-0.384605	-0.718689	-0.590104	0.668030	0.503889	0.914265	-0.956904	-1.088716	-0.778028	1.222966	0.638856	0.511796
-2.874837	-0.384605	0.926537	-1.993537	-1.655433	0.931524	-2.124506	-2.153397	-1.285996	-1.787107	-0.448055	-2.164689	-1.313503	-1.111758	0.337257	0.639140	-0.581846	-1.390317	-4.008273	-3.074241	0.261352	0.552164	1.939171	0.241365	-2.910901	-1.285735
0.226493	0.767727	-0.808078	0.700471	0.292871	0.090830	0.503285	0.622085	0.372619	0.904724	-0.702835	0.620969	0.557933	0.557756	0.331104	-0.022268	0.479596	0.764593	0.503889	1.277415	0.390039	0.285102	-0.704513	0.484562	0.659008	0.370719
1.090763	-1.736601	1.939070	-1.960788	-2.253481	0.938024	-1.529886	-1.827248	-1.153563	-1.262702	1.798422	-1.820791	-1.410100	-1.164320	0.359629	1.998473	0.003194	-1.370077	-1.300509	-0.498548	0.424061	0.798409	0.041427	1.821355	-0.539740	-1.153546
1.029607	-1.738081	1.961388	-1.996244	-2.234128	0.938351	-1.531624	-1.866752	-1.156994	-1.367441	2.213647	-1.867189	-1.379971	-1.146386	0.343653	1.729498	-0.084227	-1.372080	-1.167281	-0.945364	0.456900	0.814389	0.040028	1.821355	-0.602224	-1.156977
1.152839	-1.732161	1.953824	-2.001536	-2.220295	0.940110	-1.533319	-1.873938	-1.115080	-1.224657	2.214336	-1.867651	-1.380038	-1.142318	0.347901	1.745422	-0.075724	-1.371131	-1.275710	-0.453431	0.508081	0.810515	0.048234	1.729829	-0.620566	-1.115063
1.130713	-1.730899	1.928720	-1.956841	-2.228362	0.943118	-1.533166	-1.824068	-1.253082	-1.364394	1.797345	-1.821321	-1.379326	-1.147826	0.334530	1.041708	-0.294069	-1.370003	-1.325819	-0.354237	0.441812	0.748771	0.061572	1.793574	-0.551598	-1.253063
-0.874795	-0.438924	-0.465784	-1.044576	-1.368138	0.091073	-0.984212	-1.078524	-0.261794	-0.998457	-0.389962	-1.077858	-0.909998	-0.917175	0.309300	2.562524	0.084839	0.704231	0.084541	-0.888145	-0.372621	-0.055327	-0.875552	-0.923663	-0.112651	-0.257185
-0.901605	-0.426905	-0.489070	-1.095043	-1.361118	0.090867	-0.978492	-1.136786	-0.332562	-0.939931	0.049094	-1.135185	-0.907560	-0.881428	0.360328	2.586942	0.130903	0.708847	0.428637	0.006978	-0.357533	-0.078088	-0.833264	-0.921307	-0.099225	-0.327021
0.494860	0.471009	0.334108	0.703295	0.501534	0.090017	0.750556	0.687947	1.195404	0.669905	-0.931456	0.681485	0.755385	0.736455	0.515807	0.092489	0.658241	0.766640	0.503889	-0.229987	0.287091	0.125783	-0.853189	0.257609	0.430532	1.199640
0.959902	-0.508475	-0.389362	0.342184	0.977336	0.089326	0.658777	0.492584	0.915091	0.562120	0.554129	0.482504	0.449245	0.430120	0.312919	-0.141548	0.439229	0.791138	0.503889	-0.079518	0.203662	0.132563	0.573803	-0.916346	0.369105	0.915080
0.845086	-0.516993	-0.398093	0.333235	0.964333	0.091801	0.657301	0.484384	0.930436	0.567694	0.556154	0.473991	0.445869	0.444055	0.292827	-0.175577	0.434193	0.792594	0.503889	-0.085037	0.164321	0.117309	0.555162	-1.012212	0.349797	0.930425
-1.894578	-1.794924	-0.043430	-2.045190	-1.994175	0.940291	-2.033070	-1.909466	-1.739346	-1.730784	-0.435816	-1.915691	-1.309596	-1.127503	0.527150	0.766275	-0.507964	-1.361053	-2.571109	-1.941035	0.278511	0.687270	1.983430	-0.960250	-1.695467	-1.740304
-1.822685	-0.375510	-0.856174	-1.820297	-1.576670	0.940850	-2.033157	-1.961059	-1.614284	-1.708230	-0.445512	-1.971938	-1.285043	-1.075061	0.370404	0.533574	-0.501607	-1.386257	-2.982003	-2.860173	0.395364	0.694539	1.982612	0.315031	-1.629638	-1.614261
0.304841	0.603108	0.066827	0.524834	0.374900	0.090576	0.464427	0.459334	0.518870	0.480197	-0.445728	0.453581	0.471483	0.458370	0.135504	-0.236723	0.354205	0.749198	0.503889	0.261963	0.213431	0.127720	-0.792851	0.173152	0.490480	0.522072
0.294077	0.610255	0.046885	0.522416	0.110705	0.090454	0.463960	0.456043	0.494629	0.471770	-0.444737	0.454843	0.467690	0.476814	0.327556	-0.107412	0.398282	0.749327	0.503889	0.285625	0.226443	0.127478	-0.789357	0.136444	0.490207	0.497227
-2.036480	-0.376231	-0.895881	-1.675577	-1.453564	0.940316	-2.035568	-1.798673	-2.225335	-1.494670	-0.445598	-1.804501	-1.129631	-0.932620	0.330405	-0.351901	-0.817948	-1.391455	-1.882919	-1.488362	0.377614	0.717541	1.988599	0.910069	-1.974904	-2.223010
1.158696	0.866982	1.253956	0.753722	0.350819	-2.974819	0.265204	0.659520	-0.701187	-0.979920	-0.936671	0.690092	-1.295598	-1.692368	-3.564734	-2.178953	-2.651497	0.522752	0.503889	1.660738	-2.784578	-2.904658	-0.669889	1.414575	0.034881	-0.692262
0.478869	0.195658	-0.554753	1.050837	1.006956	0.091109	1.039688	1.135781	0.558905	1.271439	0.056463	1.133133	1.231295	1.243130	0.328823	-0.316149	0.786774	0.811796	0.503889	0.316544	0.450392	0.219004	0.270472	-0.433171	0.358425	0.553917
-1.684487	-1.805522	0.178462	-2.058031	-1.799326	0.939030	-2.033501	-1.921599	-1.739268	-1.644713	-0.434738	-1.917825	-1.387975	-1.164390	0.327495	-0.155406	-0.800943	-1.361053	-2.498603	-1.703689	0.255435	0.614150	1.988837	-1.249955	-1.828548	-1.739441
0.400659	0.614839	0.308825	0.545431	0.884314	0.091715	0.460525	0.479723	0.527776	0.470410	-0.444176	0.474596	0.453038	0.439057	0.293203	-0.155967	0.366008	0.749431	0.503889	0.295715	0.209881	0.141522	-0.752048	0.414492	0.589347	0.528193
0.766838	1.034597	0.581882	0.827521	1.076190	0.087082	0.553694	0.706699	0.165461	0.700109	-0.446374	0.702793	0.668698	0.627202	0.259609	-0.323376	0.436424	0.752318	0.503889	0.390372	0.337976	0.183653	-0.769307	0.675427	0.354080	0.164271
